actual,top1,dist_eucl,dist_mahalanobis,dist_cosine,dist_mahalanobis_excl_0
58115,58115,18.768433103286096,163.407577883901,0.027950448503306857,163.40776186887686
58115,58115,16.38204836308055,97.12265180438575,0.015925780852967475,97.12275687463985
58115,58115,19.2143782646367,8.802923025128372,0.03686218848042744,8.802927416417177
58115,58115,34.832725068390566,12.28087593424786,0.05586344971796686,12.280880962127663
58115,58115,117.03987864153845,39.16678446140176,0.09444209383585533,39.166792376896296
58115,58115,136.70012678042355,39.3114889424851,0.0761563806205573,39.3114967557652
58115,58115,39.53233144368243,14.466379962885835,0.06423046020720513,14.466384917865113
58115,58115,167.56595292975973,43.52571116228379,0.07864615074680414,43.525719068811505
58115,58115,179.4099033168483,45.83131872440116,0.07075652924557829,45.83132701981546
58115,58115,85.86706388546895,26.120392840600854,0.05800110372570477,26.12039898444663
58115,58115,83.29214518834544,26.679276375435336,0.11455450893783303,26.67928268855897
58115,58115,50.101273627123156,39.54516808376485,0.0864102431033863,39.54520055688244
58115,991800200000,209.8265202710985,2819750952526.794,0.2195613598135383,105.77635151019874
58115,991825200000,167.4583010968624,116.63838654239649,0.28335445332634435,116.638573511018
58115,58115,49.947489032520714,32.72368905757407,0.06683817510298806,32.72370546904494
58115,58115,38.2378743047579,14.488268062476607,0.0689192202329012,14.488273773368308
58115,58115,21.37157998244812,10.600493659899774,0.035326080525693415,10.600498180754988
58115,58115,33.755064350600236,24.551460103604015,0.0523116276738097,24.55155978952749
58115,58115,13.82688399948778,8.319799799095897,0.026772134577025875,8.31980584358512
58115,58115,47.14502347360818,17.70812351765635,0.08339673032419792,17.708129658055746
58115,58115,32.86244902379573,31.02431173562718,0.06390163672211391,31.024350134680947
58115,58115,32.53423844789605,12.982620690745346,0.0588606653138225,12.982625592630598
991800200000,991800200000,1277.05198009355,5671846928780.67,0.058573091679642086,167993.8170750956
991800200000,991800200000,155.43298202606846,42.96593980695802,0.14252162092118803,42.9659782717064
991800200000,991844000000,679.3602808816485,36.82175316771114,0.2670215303547415,36.821765357091564
991800200000,991800200000,323.784055630317,396.3328278573121,0.1479221003450547,396.3329957006918
991800200000,991800200000,127.48585093523869,11.806252644213362,0.056219797258001414,11.806255965487862
991800200000,991800200000,193.2652238867487,24.06971989565452,0.16980798059676017,24.069728976807266
991800200000,991800200000,157.59165510723471,13.686068675353265,0.1386847096046666,13.686072261407944
991800200000,991800200000,114.07448254835458,16.84960892691467,0.06873222219606512,16.849615662130883
991800200000,991800200000,172.4015081859067,12.606267191892314,0.09462662824315249,12.60626928333412
